index,cleaned_job_title,senior,min_salary_estimate,max_salary_estimate,average_salary,cleaned_company_name,rating,location_city,location_state,headquarters_city,headquarters_state,same_state,size,founded,type_of_ownership,industry,sector,revenue,python,r_skills,sql_skills,spark,hadoop,tableau,excel,aws,azure,tensorflow,keras,pytorch,sas
0,"Data Scientist",1,137,171,154.00,Healthfirst,3.1,"New York",NY,"New York",NY,1,"1001 to 5000 employees",1993,"Nonprofit Organization","Insurance Carriers",Insurance,"Unknown / Non-Applicable",0,0,0,0,0,0,0,1,1,0,0,0,0
1,"Data Scientist",0,137,171,154.00,ManTech,4.2,Chantilly,VA,Herndon,VA,1,"5001 to 10000 employees",1968,"Company - Public","Research & Development","Business Services","$1 to $2 billion (USD)",0,0,1,0,1,0,0,0,0,0,0,0,0
2,"Data Scientist",0,137,171,154.00,"Analysis Group",3.8,Boston,MA,Boston,MA,1,"1001 to 5000 employees",1981,"Private Practice / Firm",Consulting,"Business Services","$100 to $500 million (USD)",1,1,0,0,0,0,1,1,0,0,0,0,0
3,"Data Scientist",0,137,171,154.00,INFICON,3.5,Newton,MA,"Bad Ragaz",Switzerland,0,"501 to 1000 employees",2000,"Company - Public","Electrical & Electronic Manufacturing",Manufacturing,"$100 to $500 million (USD)",1,0,1,0,0,0,1,1,0,1,0,1,0
4,"Data Scientist",0,137,171,154.00,"Affinity Solutions",2.9,"New York",NY,"New York",NY,1,"51 to 200 employees",1998,"Company - Private","Advertising & Marketing","Business Services","Unknown / Non-Applicable",1,1,1,0,0,0,1,0,0,0,0,0,1
5,"Data Scientist",0,137,171,154.00,"HG Insights",4.2,"Santa Barbara",CA,"Santa Barbara",CA,1,"51 to 200 employees",2010,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",1,0,1,1,1,0,1,0,0,1,0,0,0
6,"Machine Learning Engineer",0,137,171,154.00,Novartis,3.9,Cambridge,MA,Basel,Switzerland,0,"10000+ employees",1996,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,1,0,0,0,0,0,0,0,0,0,1,0
7,"Data Scientist",0,137,171,154.00,iRobot,3.5,Bedford,MA,Bedford,MA,1,"1001 to 5000 employees",1990,"Company - Public","Consumer Electronics & Appliances Stores",Retail,"$1 to $2 billion (USD)",1,0,1,0,0,0,0,0,0,0,0,0,0
8,"Data Analyst",0,137,171,154.00,"Intuit - Data",4.4,"San Diego",CA,"Mountain View",CA,1,"5001 to 10000 employees",1983,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Data Scientist",0,137,171,154.00,"XSELL Technologies",3.6,Chicago,IL,Chicago,IL,1,"51 to 200 employees",2014,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",1,0,1,0,0,0,0,0,0,1,0,1,0
10,"Data Scientist",0,137,171,154.00,Novetta,4.5,Herndon,VA,"Mc Lean",VA,1,"501 to 1000 employees",2012,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)",1,1,0,0,0,0,1,1,0,1,1,0,0
11,"Data Scientist",0,137,171,154.00,1904labs,4.7,"Saint Louis",MO,"Saint Louis",MO,1,"51 to 200 employees",2016,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",1,1,1,1,0,0,0,0,0,1,1,0,0
12,"Data Scientist",0,137,171,154.00,PNNL,3.7,Richland,WA,Richland,WA,1,"1001 to 5000 employees",1965,Government,Energy,"Oil, Gas, Energy & Utilities","$500 million to $1 billion (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
13,"Data Modeler",0,137,171,154.00,"Old World Industries",3.1,Northbrook,IL,Northbrook,IL,1,"201 to 500 employees",1973,"Company - Private","Chemical Manufacturing",Manufacturing,"$1 to $2 billion (USD)",1,0,1,0,0,1,1,0,0,0,0,0,0
14,"Data Scientist",0,137,171,154.00,"Mathematica Policy Research",3.4,Washington,DC,Princeton,NJ,0,"1001 to 5000 employees",1986,"Company - Private",Consulting,"Business Services","$100 to $500 million (USD)",1,1,0,0,0,0,1,1,0,0,0,0,0
15,"Data Scientist",0,137,171,154.00,"Guzman & Griffin Technologies (GGTI)",4.4,Washington,DC,"Mays Landing",NJ,0,"1 to 50 employees",1997,"Company - Private","Federal Agencies",Government,"Unknown / Non-Applicable",1,1,1,1,1,1,1,0,0,1,0,0,0
16,"Data Scientist",0,137,171,154.00,"Upside Business Travel",4.1,Remote,Remote,Washington,DC,0,"51 to 200 employees",2015,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable",1,0,0,0,0,0,0,0,0,1,0,1,0
17,"Data Scientist",0,137,171,154.00,Buckman,3.5,Memphis,TN,Memphis,TN,1,"1001 to 5000 employees",1945,"Company - Private","Chemical Manufacturing",Manufacturing,"$500 million to $1 billion (USD)",1,1,1,0,1,0,0,0,1,0,0,0,0
18,"Data Analyst",0,137,171,154.00,"Insight Enterprises, Inc.",4.2,Plano,TX,Tempe,AZ,0,"5001 to 10000 employees",1988,"Company - Public","Enterprise Software & Network Solutions","Information Technology","$5 to $10 billion (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
19,"Data Scientist",0,137,171,154.00,"Tower Health",3.5,"West Grove",PA,Reading,PA,1,"5001 to 10000 employees",2017,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Data Scientist",0,137,171,154.00,Triplebyte,3.2,"New York",NY,"San Francisco",CA,0,"51 to 200 employees",2015,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Machine Learning Engineer",0,137,171,154.00,PulsePoint,4.3,"New York",NY,"New York",NY,1,"51 to 200 employees",2011,"Company - Private",Internet,"Information Technology","$100 to $500 million (USD)",1,0,0,1,1,0,0,0,0,0,0,0,0
22,"Data Scientist",0,137,171,154.00,Exponent,3.5,Phoenix,AZ,"Menlo Park",CA,0,"1001 to 5000 employees",1967,"Company - Public",Consulting,"Business Services","$100 to $500 million (USD)",0,0,0,0,0,0,1,0,0,0,0,0,0
23,"Data Analyst",0,137,171,154.00,"Guardian Life",3.5,Appleton,WI,"New York",NY,0,"5001 to 10000 employees",1860,"Company - Private","Insurance Carriers",Insurance,"$5 to $10 billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Data Scientist",0,137,171,154.00,"Spectrum Communications and Consulting",3.4,Chicago,IL,Chicago,IL,1,"51 to 200 employees",1992,"Company - Private","Advertising & Marketing","Business Services","$10 to $25 million (USD)",0,1,1,0,0,0,0,0,0,0,0,0,1
25,"Data Scientist",0,137,171,154.00,"Oversight Systems",4.7,Atlanta,GA,Atlanta,GA,1,"51 to 200 employees",2003,"Company - Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)",1,0,1,0,0,0,1,0,0,0,1,1,0
26,"Data Scientist",0,137,171,154.00,LSQ,4.2,Orlando,FL,Orlando,FL,1,"51 to 200 employees",1996,"Company - Private","Investment Banking & Asset Management",Finance,"$100 to $500 million (USD)",1,1,0,1,1,1,1,1,0,1,0,0,1
27,"Data Scientist",0,137,171,154.00,"MIT Lincoln Laboratory",3.8,Lexington,MA,Lexington,MA,1,"1001 to 5000 employees",1951,"Nonprofit Organization","Aerospace & Defense","Aerospace & Defense","Unknown / Non-Applicable",1,1,1,1,1,0,0,0,0,0,0,0,1
28,"Data Scientist",0,137,171,154.00,"Kingfisher Systems",4.5,McLean,VA,"Falls Church",VA,1,"51 to 200 employees",2005,"Company - Private","Federal Agencies",Government,"$25 to $50 million (USD)",1,1,1,0,0,1,0,0,0,0,0,0,1
29,"Data Scientist",0,137,171,154.00,Formation,2.8,"San Francisco",CA,"San Francisco",CA,1,"51 to 200 employees",2015,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",0,0,0,1,0,0,1,0,0,1,0,0,0
30,"Data Scientist",0,75,131,103.00,"Analysis Group",3.8,Boston,MA,Boston,MA,1,"1001 to 5000 employees",1981,"Private Practice / Firm",Consulting,"Business Services","$100 to $500 million (USD)",1,1,0,0,0,0,1,1,0,0,0,0,0
31,"Machine Learning Engineer",0,75,131,103.00,Novartis,3.9,Cambridge,MA,Basel,Switzerland,0,"10000+ employees",1996,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,1,0,0,0,0,0,0,0,0,0,1,0
32,"Data Scientist",0,75,131,103.00,"Cohere Health",5,Boston,MA,Boston,MA,1,"1 to 50 employees",2019,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",1,1,1,0,0,0,1,0,0,0,0,0,0
33,"Data Scientist",1,75,131,103.00,"Acuity Insurance",4.8,Sheboygan,WI,Sheboygan,WI,1,"1001 to 5000 employees",1925,"Company - Private","Insurance Carriers",Insurance,"$1 to $2 billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,1
34,"Data Engineer",0,75,131,103.00,Chef,3.6,NULL,NULL,Seattle,WA,0,"201 to 500 employees",2008,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$50 to $100 million (USD)",0,0,1,0,0,0,1,1,0,0,0,0,0
35,"Data Scientist",0,75,131,103.00,"Puget Sound Energy",3.3,Bothell,WA,Bellevue,WA,1,"1001 to 5000 employees",1999,"Company - Private",Utilities,"Oil, Gas, Energy & Utilities","$2 to $5 billion (USD)",0,0,1,1,1,0,1,0,0,0,0,0,0
36,"Data Analyst",0,75,131,103.00,"Sandhills Global",2.7,Lincoln,NE,Lincoln,NE,1,"1001 to 5000 employees",1978,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$50 to $100 million (USD)",1,0,1,0,0,1,1,0,0,0,0,0,0
37,"Data Scientist",0,75,131,103.00,"A Place for Mom",2.7,"Overland Park",KS,"New York",NY,0,"501 to 1000 employees",2000,"Company - Private","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",1,1,1,0,0,0,1,1,0,0,0,0,0
38,"Data Scientist",0,75,131,103.00,"Great-Circle Technologies",2.2,Chantilly,VA,Chantilly,VA,1,"1 to 50 employees",2000,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$1 to $5 million (USD)",1,1,1,1,1,0,1,1,0,0,0,0,1
39,"Data Analyst",1,75,131,103.00,Edmunds.com,3.4,"Santa Monica",CA,"Santa Monica",CA,1,"501 to 1000 employees",1966,"Company - Private",Internet,"Information Technology","$100 to $500 million (USD)",1,0,1,0,0,1,1,1,0,0,0,0,0
40,"Data Analyst",0,75,131,103.00,"Cambridge Associates, LLC",3.1,Boston,MA,Boston,MA,1,"501 to 1000 employees",1973,"Company - Private","Investment Banking & Asset Management",Finance,"$100 to $500 million (USD)",1,1,1,0,0,0,1,0,0,0,0,0,0
41,"Machine Learning Engineer",0,75,131,103.00,"Liberty Mutual Insurance",3.4,Portsmouth,NH,Boston,MA,0,"10000+ employees",1912,"Company - Private","Insurance Carriers",Insurance,"$10+ billion (USD)",1,1,0,1,0,0,1,1,1,0,0,0,0
42,"Data Analyst",0,75,131,103.00,Cenlar,2.6,Ewing,NJ,Ewing,NJ,1,"1001 to 5000 employees",1958,"Company - Private",NULL,NULL,"$100 to $500 million (USD)",0,0,1,0,0,0,0,0,0,0,0,0,0
43,"Data Scientist",0,75,131,103.00,"Arsenal Biosciences",5,"South San Francisco",CA,"South San Francisco",CA,1,"51 to 200 employees",2019,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Data Scientist",0,75,131,103.00,Eversight,4.2,"Palo Alto",CA,"Palo Alto",CA,1,"51 to 200 employees",2013,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$10 to $25 million (USD)",1,0,0,0,0,0,0,0,0,0,0,0,0
45,"Machine Learning Engineer",0,75,131,103.00,Pfizer,4.1,Cambridge,MA,"New York",NY,0,"10000+ employees",1849,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,0,0,0,0,0,1,1,0,1,1,1,0
46,"Data Scientist",1,75,131,103.00,Klaviyo,4.8,Boston,MA,Boston,MA,1,"201 to 500 employees",2012,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Data Scientist",0,75,131,103.00,"Intellectual Ventures",3.3,Bellevue,WA,Bellevue,WA,1,"501 to 1000 employees",2000,"Company - Private","Investment Banking & Asset Management",Finance,"Unknown / Non-Applicable",1,1,0,0,0,0,1,0,0,0,0,0,0
48,"Data Scientist",0,75,131,103.00,GovTech,3.7,"San Francisco",CA,Singapore,Singapore,0,"1001 to 5000 employees",2016,Government,"Federal Agencies",Government,"Unknown / Non-Applicable",1,1,0,0,0,1,1,0,0,0,0,0,0
49,"Data Scientist",0,75,131,103.00,"Quick Base",4.3,Cambridge,MA,Cambridge,MA,1,"201 to 500 employees",1999,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",1,0,1,0,0,1,1,0,0,0,0,0,0
50,"Data Analyst",0,75,131,103.00,"Giving Assistant",4.8,"San Francisco",CA,"San Francisco",CA,1,"1 to 50 employees",2014,"Company - Private","Advertising & Marketing","Business Services","$10 to $25 million (USD)",1,0,1,0,0,1,1,0,0,0,0,0,1
51,"Data Scientist",0,75,131,103.00,Takeda,3.7,Cambridge,MA,OSAKA,Japan,0,"10000+ employees",1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,1,1,1,0,0,0,0,0,1,0,0,0
52,"Data Scientist",0,75,131,103.00,Netskope,4,"San Francisco",CA,"Santa Clara",CA,1,"501 to 1000 employees",2012,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",1,1,0,1,0,0,1,0,0,1,0,0,0
53,"Data Engineer",0,75,131,103.00,"IT Concepts",4.8,Remote,Remote,Vienna,VA,0,"51 to 200 employees",2003,"Company - Private","IT Services","Information Technology","$10 to $25 million (USD)",0,0,1,0,0,0,1,0,0,0,0,0,0
54,"Data Analyst",0,75,131,103.00,iSeatz,3.5,"New Orleans",LA,"New Orleans",LA,1,"51 to 200 employees",1999,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",0,0,1,0,0,0,1,0,0,0,0,0,0
55,"Data Engineer",0,75,131,103.00,"Summa Health System",3.7,Akron,OH,Akron,OH,1,"5001 to 10000 employees",1926,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)",0,0,0,0,0,1,1,1,0,0,0,0,1
56,"Data Scientist",1,75,131,103.00,"Benson Hill",3.5,"Saint Louis",MO,"Saint Louis",MO,1,"201 to 500 employees",2012,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$1 to $5 million (USD)",1,1,0,0,0,0,1,0,0,0,0,0,0
57,"Data Scientist",0,75,131,103.00,Twitter,4.1,"San Francisco",CA,"San Francisco",CA,1,"1001 to 5000 employees",2006,"Company - Public",Internet,"Information Technology","$2 to $5 billion (USD)",1,1,0,0,0,0,0,0,0,0,0,0,0
58,"Data Scientist",0,75,131,103.00,"Postmates - Corporate HQ",3.2,"San Francisco",CA,"San Francisco",CA,1,"1001 to 5000 employees",2011,"Company - Private","Express Delivery Services","Transportation & Logistics","Unknown / Non-Applicable",1,1,1,1,0,0,0,0,0,1,0,1,1
59,"Data Scientist",0,75,131,103.00,"Envision LLC",4.5,"Saint Louis",MO,"Saint Louis",MO,1,"201 to 500 employees",1994,"Company - Private","Staffing & Outsourcing","Business Services","$25 to $50 million (USD)",1,0,0,0,0,0,1,0,0,0,0,0,0
60,"Data Analyst",0,75,131,103.00,"Swiss Re",3.8,"Fort Wayne",IN,Zurich,Switzerland,0,"10000+ employees",1863,"Company - Public","Insurance Agencies & Brokerages",Insurance,"$10+ billion (USD)",1,0,1,0,0,0,1,0,0,0,0,0,0
61,"Machine Learning Engineer",0,75,131,103.00,"Systems & Technology Research",4.5,Woburn,MA,Woburn,MA,1,"201 to 500 employees",2010,"Company - Private","Aerospace & Defense","Aerospace & Defense","$100 to $500 million (USD)",1,0,0,0,0,0,1,0,0,0,0,0,0
62,"Data Scientist",0,79,131,105.00,iRobot,3.5,Bedford,MA,Bedford,MA,1,"1001 to 5000 employees",1990,"Company - Public","Consumer Electronics & Appliances Stores",Retail,"$1 to $2 billion (USD)",1,0,1,0,0,0,0,0,0,0,0,0,0
63,"Data Scientist",0,79,131,105.00,"HG Insights",4.2,"Santa Barbara",CA,"Santa Barbara",CA,1,"51 to 200 employees",2010,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",1,0,1,1,1,0,1,0,0,1,0,0,0
64,"Data Analyst",0,79,131,105.00,Dermalogica,3.8,Carson,CA,Carson,CA,1,"201 to 500 employees",1986,"Subsidiary or Business Segment","Consumer Products Manufacturing",Manufacturing,"$100 to $500 million (USD)",0,0,1,0,0,1,1,0,0,0,0,0,0
65,"Data Engineer",0,79,131,105.00,"Bayview Asset Management",3.7,"Coral Gables",FL,"Coral Gables",FL,1,"1001 to 5000 employees",1995,"Company - Private","Investment Banking & Asset Management",Finance,"$100 to $500 million (USD)",1,1,1,0,0,0,0,0,0,0,0,0,1
66,"Data Scientist",0,79,131,105.00,"Via Transportation",3.7,"New York",NY,"New York",NY,1,"501 to 1000 employees",2012,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable",1,1,1,0,0,1,0,0,0,0,0,0,0
67,"Data Scientist",0,79,131,105.00,"Grid Dynamics",4,"Santa Clara",CA,"San Ramon",CA,1,"1001 to 5000 employees",2006,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$50 to $100 million (USD)",1,0,1,0,0,1,1,0,0,0,0,0,1
68,"Machine Learning Engineer",0,79,131,105.00,"Tempus Labs",3.3,Chicago,IL,Chicago,IL,1,"501 to 1000 employees",2015,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",1,0,1,0,0,0,0,1,0,1,0,1,0
69,"Machine Learning Engineer",0,79,131,105.00,CareDx,2.5,Brisbane,CA,Brisbane,CA,1,"1 to 50 employees",NULL,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",1,0,0,1,0,0,1,0,0,1,1,1,0
70,"Data Engineer",0,79,131,105.00,IZEA,4.2,"Winter Park",FL,"Winter Park",FL,1,"51 to 200 employees",2006,"Company - Public","Advertising & Marketing","Business Services","$25 to $50 million (USD)",1,0,1,1,1,0,1,1,0,0,0,0,0
71,"Machine Learning Engineer",0,79,131,105.00,"Tempus Labs",3.3,"Redwood City",CA,Chicago,IL,0,"501 to 1000 employees",2015,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",1,0,1,0,0,0,0,1,0,0,0,0,0
72,"Data Scientist",1,79,131,105.00,Autodesk,4,"San Francisco",CA,"San Rafael",CA,1,"5001 to 10000 employees",1982,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",1,1,0,1,1,0,1,1,1,0,0,0,0
73,"Data Analyst",0,79,131,105.00,Caterpillar,3.7,Peoria,IL,Deerfield,IL,1,"10000+ employees",1925,"Company - Public","Industrial Manufacturing",Manufacturing,"$10+ billion (USD)",0,0,1,0,0,1,1,0,0,0,0,0,0
74,"Data Scientist",0,79,131,105.00,"New England Biolabs",4.9,Ipswich,MA,Ipswich,MA,1,"201 to 500 employees",1974,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
75,"Data Analyst",0,79,131,105.00,"Allied Solutions",3.4,Carmel,IN,Carmel,IN,1,"1001 to 5000 employees",2001,"Subsidiary or Business Segment","Insurance Agencies & Brokerages",Insurance,"$100 to $500 million (USD)",1,1,1,0,0,1,1,0,0,0,0,0,0
76,"Data Engineer",0,79,131,105.00,Healthfirst,3.1,"New York",NY,"New York",NY,1,"1001 to 5000 employees",1993,"Nonprofit Organization","Insurance Carriers",Insurance,"Unknown / Non-Applicable",1,0,1,0,0,0,1,0,0,0,0,0,0
77,"Data Scientist",0,79,131,105.00,"The Knot Worldwide",3.5,Washington,DC,"Chevy Chase",MD,0,"1001 to 5000 employees",2019,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable",1,1,0,1,0,0,0,1,0,0,0,0,0
78,"Data Scientist",0,79,131,105.00,"IFG Companies",2.9,"New York",NY,Hartford,CT,0,"201 to 500 employees",1985,"Company - Private","Insurance Carriers",Insurance,"Unknown / Non-Applicable",1,1,1,0,0,0,0,0,0,0,0,0,1
79,"Data Scientist",0,79,131,105.00,Amyris,3.3,Emeryville,CA,Emeryville,CA,1,"201 to 500 employees",2003,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",1,0,0,0,0,0,0,1,0,0,0,0,0
80,"Data Scientist",0,79,131,105.00,AstraZeneca,4,Gaithersburg,MD,Cambridge,"United Kingdom",0,"10000+ employees",1913,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,0,1,0,1,0,0,0,0,0,0,0,1
81,"Data Scientist",0,79,131,105.00,Powertek,3.6,Washington,DC,Rockville,MD,0,"51 to 200 employees",2001,"Company - Private","IT Services","Information Technology","$25 to $50 million (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
82,"Data Engineer",0,79,131,105.00,"Object Partners",4.7,"Saint Louis",MO,Minneapolis,MN,0,"51 to 200 employees",1996,"Company - Private",Consulting,"Business Services","$25 to $50 million (USD)",0,0,1,1,1,0,0,1,1,0,0,0,0
83,"Data Analyst",0,79,131,105.00,"The Mom Project",4.9,Longmont,CO,Chicago,IL,0,"1 to 50 employees",2016,"Company - Private","Staffing & Outsourcing","Business Services","Unknown / Non-Applicable",1,0,0,1,1,0,0,1,0,1,1,0,0
84,"Data Scientist",0,79,131,105.00,"Lightspeed Systems",4.3,Austin,TX,Austin,TX,1,"51 to 200 employees",1999,"Company - Private","Computer Hardware & Software","Information Technology","$25 to $50 million (USD)",1,0,1,1,0,0,0,1,0,1,0,0,0
85,"Data Manager",0,79,131,105.00,Stripe,4,"San Francisco",CA,"San Francisco",CA,1,"1001 to 5000 employees",2010,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable",1,1,1,0,0,0,0,0,0,0,0,0,0
86,"Data Analyst",0,79,131,105.00,"Comprehensive Healthcare",2.6,Yakima,WA,Yakima,WA,1,"501 to 1000 employees",1971,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",0,0,0,0,0,0,0,0,0,0,0,0,0
87,"Data Scientist",0,79,131,105.00,"Fullpower Technologies, Inc.",4.5,"Santa Cruz",CA,"Santa Cruz",CA,1,"51 to 200 employees",2003,"Company - Private","Computer Hardware & Software","Information Technology","$10 to $25 million (USD)",1,0,1,0,0,0,0,1,0,1,0,1,1
88,"Machine Learning Engineer",0,79,131,105.00,Klaviyo,4.8,Boston,MA,Boston,MA,1,"201 to 500 employees",2012,"Company - Private","Computer Hardware & Software","Information Technology","Unknown / Non-Applicable",1,0,0,0,0,0,0,0,0,0,0,0,0
89,"Data Scientist",0,79,131,105.00,Mars,3.9,NULL,NULL,"Mc Lean",VA,0,"10000+ employees",1911,"Company - Private","Food & Beverage Manufacturing",Manufacturing,"$10+ billion (USD)",1,0,0,1,0,0,0,1,0,0,0,0,0
90,"Data Scientist",0,79,131,105.00,AstraZeneca,4,Gaithersburg,MD,Cambridge,"United Kingdom",0,"10000+ employees",1913,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",1,0,1,0,0,0,1,0,0,0,0,0,0
91,"Machine Learning Engineer",0,79,131,105.00,"NuWave Solutions",4.4,Springfield,VA,"Mc Lean",VA,1,"51 to 200 employees",1999,"Company - Private","IT Services","Information Technology","$5 to $10 million (USD)",1,1,1,1,1,0,0,1,0,0,0,0,0
92,"Data Scientist",1,79,131,105.00,ManTech,4.2,Alexandria,VA,Herndon,VA,1,"5001 to 10000 employees",1968,"Company - Public","Research & Development","Business Services","$1 to $2 billion (USD)",1,1,1,1,1,1,0,0,0,0,0,0,1
93,"Data Scientist",1,79,131,105.00,"Merrick Bank",3.6,Utah,UT,"South Jordan",UT,1,"201 to 500 employees",1997,"Company - Private","Banks & Credit Unions",Finance,"Unknown / Non-Applicable",1,1,1,0,0,0,1,1,0,0,0,0,1
94,"Data Scientist",0,99,132,115.50,"Mathematica Policy Research",3.4,Washington,DC,Princeton,NJ,0,"1001 to 5000 employees",1986,"Company - Private",Consulting,"Business Services","$100 to $500 million (USD)",1,1,0,0,0,0,1,1,0,0,0,0,0
95,"Data Analyst",0,99,132,115.50,"Intuit - Data",4.4,"San Diego",CA,"Mountain View",CA,1,"5001 to 10000 employees",1983,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
96,"Data Engineer",0,99,132,115.50,QOMPLX,3.5,Reston,VA,Reston,VA,1,"51 to 200 employees",2015,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$10 to $25 million (USD)",1,0,1,1,0,0,0,0,0,0,0,0,0
97,"Data Scientist",0,99,132,115.50,Mars,3.9,"New York",NY,"Mc Lean",VA,0,"10000+ employees",1911,"Company - Private","Food & Beverage Manufacturing",Manufacturing,"$10+ billion (USD)",1,0,0,1,0,0,0,0,1,0,0,0,0
98,"Data Scientist",1,99,132,115.50,GutCheck,3.8,Denver,CO,Denver,CO,1,"51 to 200 employees",2009,"Company - Private","Advertising & Marketing","Business Services","$10 to $25 million (USD)",0,0,0,0,0,0,0,0,0,1,0,0,0
99,"Data Scientist",0,99,132,115.50,"Inter-American Development Bank",3.5,Washington,DC,Washington,DC,1,"1001 to 5000 employees",1959,"Other Organization","Banks & Credit Unions",Finance,"$10+ billion (USD)",0,1,0,0,0,1,1,0,0,0,0,0,0
100,"Data Scientist",0,99,132,115.50,Avlino,4.9,"New Jersey",NJ,Holmdel,NJ,1,"1 to 50 employees",2013,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Less than $1 million (USD)",1,1,0,1,1,0,0,0,0,1,0,0,0
101,"Machine Learning Engineer",0,99,132,115.50,"Stratagem Group",4.4,Aurora,CO,Aurora,CO,1,"1 to 50 employees",2007,"Company - Private","Aerospace & Defense","Aerospace & Defense","Unknown / Non-Applicable",1,0,1,1,1,0,1,1,0,1,0,0,0
102,"Data Scientist",0,99,132,115.50,Evidation,4.1,"Santa Barbara",CA,"San Mateo",CA,1,"51 to 200 employees",2012,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable",1,1,0,0,0,0,0,0,0,1,1,0,0
103,"Data Scientist",1,99,132,115.50,Autodesk,4,"San Francisco",CA,"San Rafael",CA,1,"5001 to 10000 employees",1982,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",1,1,1,1,1,0,0,0,0,1,0,0,1
104,"Data Scientist",0,99,132,115.50,"Intuit - Data",4.4,"San Diego",CA,"Mountain View",CA,1,"5001 to 10000 employees",1983,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",0,0,0,0,0,0,0,0,0,0,0,0,0
105,"Data Scientist",0,99,132,115.50,"Tecolote Research",3.8,"Hill AFB",UT,Goleta,CA,0,"501 to 1000 employees",1973,"Company - Private","Aerospace & Defense","Aerospace & Defense","$50 to $100 million (USD)",1,1,1,0,0,1,1,0,0,0,0,0,1
